Date,AAPL,AMZN,FB,GOOG,MSFT
2018-02-08,153.92643700000002,1350.5,171.580002,1001.5200199999999,84.247375
2018-02-09,155.809189,1339.599976,176.110001,1037.780029,87.38893900000001
2018-02-12,162.084991,1386.22998,176.41000400000001,1051.939941,88.33040600000001
2018-02-13,163.708725,1414.51001,173.149994,1052.099976,89.024132
2018-02-14,166.727081,1451.050049,179.520004,1069.699951,90.418091
2018-02-15,172.3255,1461.76001,179.96000700000002,1089.52002,92.26011700000001
2018-02-16,171.767639,1448.689941,177.360001,1094.800049,91.602959
2018-02-20,171.18988000000002,1468.349976,176.009995,1102.459961,92.319855
2018-02-21,170.412872,1482.920044,177.91000400000001,1111.339966,91.09515400000001
2018-02-22,171.837372,1485.339966,178.990005,1106.630005,91.334129
2018-02-23,174.825851,1500.0,183.28999299999998,1126.790039,93.65406800000001
2018-02-26,178.282532,1521.949951,184.929993,1143.75,95.00819399999999
2018-02-27,177.704758,1511.97998,181.46000700000002,1118.290039,93.79345699999999
2018-02-28,177.435791,1512.449951,178.320007,1104.72998,93.365318
2018-03-01,174.327774,1493.449951,175.940002,1069.52002,92.449287
2018-03-02,175.533142,1500.25,176.619995,1078.920044,92.64843
2018-03-05,176.140793,1523.609985,180.399994,1090.930054,93.235878
2018-03-06,175.99136399999998,1537.640015,179.779999,1095.060059,92.917259
2018-03-07,174.357666,1545.0,183.71000700000002,1109.640015,93.454933
2018-03-08,176.26033,1551.859985,182.33999599999999,1126.0,94.022469
2018-03-09,179.288635,1578.890015,185.229996,1160.040039,96.123367
2018-03-12,181.02195700000001,1598.390015,184.759995,1164.5,96.35237099999999
2018-03-13,179.27868700000002,1588.180054,181.880005,1138.170044,94.002563
2018-03-14,177.75456200000002,1591.0,184.190002,1149.48999,93.444969
2018-03-15,177.963745,1582.319946,183.860001,1149.579956,93.773552
2018-03-16,177.336182,1571.680054,185.08999599999999,1135.72998,94.191734
2018-03-19,174.626633,1544.930054,172.559998,1099.819946,92.489113
2018-03-20,174.56686399999998,1586.51001,168.149994,1097.709961,92.728081
2018-03-21,170.612106,1581.859985,169.389999,1090.880005,92.080887
2018-03-22,168.201401,1544.920044,164.889999,1049.079956,89.402496
2018-03-23,164.306427,1495.560059,159.389999,1021.570007,86.80375699999999
2018-03-26,172.106354,1555.859985,160.059998,1053.209961,93.375275
2018-03-27,167.69335900000002,1497.050049,152.220001,1005.099976,89.083878
2018-03-28,165.8405,1431.420044,153.029999,1004.5599980000001,89.00421899999999
2018-03-29,167.13551299999997,1447.339966,159.78999299999998,1031.790039,90.87610600000001
2018-04-02,166.039734,1371.98999,155.389999,1006.4699710000001,88.13797
2018-04-03,167.74316399999998,1392.050049,156.110001,1013.409973,89.322838
2018-04-04,170.950806,1410.569946,155.100006,1025.140015,91.931534
2018-04-05,172.13623,1451.75,159.33999599999999,1027.810059,91.981316
2018-04-06,167.733215,1405.22998,157.199997,1007.0399779999999,89.840599
2018-04-09,169.39678999999998,1406.079956,157.929993,1015.4500119999999,90.378265
2018-04-10,172.584503,1436.219971,165.03999299999998,1031.640015,92.479156
2018-04-11,171.777618,1427.050049,166.320007,1019.9699710000001,91.463562
2018-04-12,173.47108500000002,1448.5,163.869995,1032.51001,93.17614
2018-04-13,174.058807,1430.790039,164.520004,1029.27002,92.678299
2018-04-16,175.144638,1441.5,164.830002,1037.97998,93.763588
2018-04-17,177.555328,1503.829956,168.66000400000001,1074.160034,95.655396
2018-04-18,177.15686000000002,1527.839966,166.360001,1072.079956,96.02379599999999
2018-04-19,172.13623,1556.910034,168.100006,1087.699951,95.69522099999999
2018-04-20,165.08342,1527.48999,166.279999,1072.959961,94.590012
2018-04-23,164.60527,1517.859985,165.83999599999999,1067.449951,94.938499
2018-04-24,162.314102,1460.089966,159.690002,1019.9799800000001,92.718124
2018-04-25,163.021362,1460.170044,159.690002,1021.179993,91.911621
2018-04-26,163.58918799999998,1517.959961,174.16000400000001,1040.040039,93.85321
2018-04-27,161.69648700000002,1572.619995,173.58999599999999,1030.050049,95.406471
2018-04-30,164.62518300000002,1566.130005,172.0,1017.330017,93.116394
2018-05-01,168.450439,1582.26001,173.860001,1037.310059,94.590012
2018-05-02,175.891754,1569.680054,176.070007,1024.380005,93.106445
2018-05-03,176.21051,1572.079956,174.020004,1023.7199710000001,93.664024
2018-05-04,183.12385600000002,1580.949951,176.610001,1048.209961,94.749321
2018-05-07,184.448746,1600.140015,177.970001,1054.790039,95.804749
2018-05-08,185.335327,1592.390015,178.919998,1053.910034,95.39651500000001
2018-05-09,186.640305,1608.0,182.66000400000001,1082.76001,96.52164499999999
2018-05-10,189.309998,1609.079956,185.529999,1097.569946,97.48745699999999
2018-05-11,188.58999599999999,1602.910034,186.990005,1098.26001,97.278358
2018-05-14,188.149994,1601.540039,186.639999,1100.199951,97.606934
2018-05-15,186.440002,1576.119995,184.320007,1079.22998,96.900002
2018-05-16,188.179993,1587.280029,183.199997,1081.77002,97.150002
2018-05-17,186.990005,1581.76001,183.759995,1078.589966,96.18
2018-05-18,186.309998,1574.369995,182.679993,1066.359985,96.360001
2018-05-21,187.630005,1585.459961,184.490005,1079.579956,97.599998
2018-05-22,187.16000400000001,1581.400024,183.800003,1069.72998,97.5
2018-05-23,188.360001,1601.859985,186.899994,1079.689941,98.660004
2018-05-24,188.149994,1603.069946,185.929993,1079.23999,98.309998
2018-05-25,188.580002,1610.150024,184.919998,1075.660034,98.360001
2018-05-29,187.899994,1612.869995,185.740005,1060.319946,98.010002
2018-05-30,187.5,1624.890015,187.669998,1067.800049,98.949997
2018-05-31,186.869995,1629.619995,191.779999,1084.98999,98.839996
2018-06-01,190.240005,1641.540039,193.990005,1119.5,100.790001
2018-06-04,191.830002,1665.27002,193.279999,1139.290039,101.66999799999999
2018-06-05,193.309998,1696.3499760000002,192.940002,1139.660034,102.190002
2018-06-06,193.979996,1695.75,191.33999599999999,1136.880005,102.489998
2018-06-07,193.46000700000002,1689.300049,188.179993,1123.859985,100.879997
2018-06-08,191.699997,1683.9899899999998,189.100006,1120.869995,101.629997
2018-06-11,191.229996,1689.119995,191.53999299999998,1129.98999,101.050003
2018-06-12,192.279999,1698.75,192.399994,1139.319946,101.309998
2018-06-13,190.699997,1704.859985,192.41000400000001,1134.790039,100.849998
2018-06-14,190.800003,1723.859985,196.809998,1152.119995,101.41999799999999
2018-06-15,188.83999599999999,1715.969971,195.850006,1152.26001,100.129997
2018-06-18,188.740005,1723.790039,198.309998,1173.459961,100.860001
2018-06-19,185.690002,1734.780029,197.490005,1168.060059,100.860001
2018-06-20,186.5,1750.0799559999998,202.0,1169.839966,101.870003
2018-06-21,185.46000700000002,1730.219971,201.5,1157.660034,101.139999
2018-06-22,184.919998,1715.6700440000002,201.740005,1155.47998,100.410004
2018-06-25,182.169998,1663.150024,196.350006,1124.810059,98.389999
2018-06-26,184.429993,1691.089966,199.0,1118.459961,99.08000200000001
2018-06-27,184.16000400000001,1660.51001,195.83999599999999,1103.97998,97.540001
2018-06-28,185.5,1701.449951,196.229996,1114.219971,98.629997
2018-06-29,185.110001,1699.800049,194.320007,1115.650024,98.610001
2018-07-02,187.179993,1713.780029,197.360001,1127.459961,100.010002
2018-07-03,183.919998,1693.959961,192.729996,1102.890015,99.050003
2018-07-05,185.399994,1699.72998,198.449997,1124.27002,99.760002
2018-07-06,187.970001,1710.630005,203.229996,1140.170044,101.160004
2018-07-09,190.580002,1739.02002,204.740005,1154.050049,101.849998
2018-07-10,190.350006,1743.069946,203.53999299999998,1152.839966,102.120003
2018-07-11,187.880005,1755.0,202.53999299999998,1153.900024,101.980003
2018-07-12,191.029999,1796.619995,206.919998,1183.47998,104.190002
2018-07-13,191.330002,1813.030029,207.320007,1188.819946,105.43
2018-07-16,190.91000400000001,1822.4899899999998,207.229996,1183.859985,104.910004
2018-07-17,191.449997,1843.930054,209.99000499999997,1198.800049,105.949997
2018-07-18,190.399994,1842.9200440000002,209.360001,1195.880005,105.120003
2018-07-19,191.880005,1812.969971,208.08999599999999,1186.959961,104.400002
2018-07-20,191.440002,1813.699951,209.940002,1184.910034,106.269997
2018-07-23,191.610001,1802.0,210.91000400000001,1205.5,107.970001
2018-07-24,193.0,1829.2399899999998,214.669998,1248.079956,107.660004
2018-07-25,194.820007,1863.609985,217.5,1263.699951,110.83000200000001
2018-07-26,194.21000700000002,1808.0,176.259995,1268.329956,109.620003
2018-07-27,190.979996,1817.27002,174.889999,1238.5,107.68
